timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1766274012971,22,Create Audit Log,405,,02 - Audit Logger Performance 2-2,text,false,,386,415,5,8,http://localhost:8006/api/audit/logs,22,0,1
1766274012991,11,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,454,1,8,http://localhost:8002/api/deid/anonymize,11,0,1
1766274012982,31,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,5,8,http://localhost:8006/api/audit/stats,31,0,0
1766274013003,10,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,454,1,8,http://localhost:8002/api/deid/anonymize,10,0,1
1766274012991,28,Audit Logger - Health Check,404,,01 - Health Check Tests 1-5,text,false,,367,132,1,8,http://localhost:8006/api/audit/health,28,0,0
1766274013014,15,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,454,1,7,http://localhost:8002/api/deid/anonymize,15,0,1
1766274013014,19,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,5,7,http://localhost:8006/api/audit/logs,19,0,1
1766274013029,8,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,454,1,7,http://localhost:8002/api/deid/anonymize,7,0,1
1766274012986,52,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,5,7,http://localhost:8006/api/audit/logs?page=0&size=10,38,0,0
1766274012994,54,Get Audit Logs,200,,02 - Audit Logger Performance 2-2,text,true,,4223,145,5,7,http://localhost:8006/api/audit/logs?page=0&size=10,53,0,0
1766274013037,14,Anonymize Document,500,,03 - DeID Service Performance 3-5,text,false,,297,454,1,7,http://localhost:8002/api/deid/anonymize,14,0,1
1766274013038,16,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,5,6,http://localhost:8006/api/audit/stats,16,0,0
1766274012988,67,Get Audit Logs,200,,02 - Audit Logger Performance 2-3,text,true,,4223,145,5,6,http://localhost:8006/api/audit/logs?page=0&size=10,63,0,0
1766274012887,176,Generate Synthesis,200,,04 - Synthesis Service Performance 4-3,text,true,,1316,319,1,6,http://localhost:8005/api/synthesis/generate,171,0,0
1766274012967,102,Get Audit Stats,500,,02 - Audit Logger Performance 2-1,text,false,,349,131,5,6,http://localhost:8006/api/audit/stats,101,0,0
1766274013034,47,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,5,6,http://localhost:8006/api/audit/logs?page=0&size=10,47,0,0
1766274013054,36,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,414,5,6,http://localhost:8006/api/audit/logs,36,0,2
1766274013048,62,Get Audit Stats,500,,02 - Audit Logger Performance 2-2,text,false,,349,131,5,6,http://localhost:8006/api/audit/stats,62,0,0
1766274013069,59,Create Audit Log,405,,02 - Audit Logger Performance 2-1,text,false,,386,415,5,6,http://localhost:8006/api/audit/logs,48,0,1
1766274013115,14,Create Audit Log,405,,02 - Audit Logger Performance 2-2,text,false,,386,415,5,6,http://localhost:8006/api/audit/logs,14,0,2
1766274013055,90,Get Audit Stats,500,,02 - Audit Logger Performance 2-3,text,false,,349,131,5,6,http://localhost:8006/api/audit/stats,88,0,0
1766274013090,58,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,5,6,http://localhost:8006/api/audit/logs?page=0&size=10,55,0,0
1766274013146,25,Create Audit Log,405,,02 - Audit Logger Performance 2-3,text,false,,386,415,5,6,http://localhost:8006/api/audit/logs,23,0,1
1766274013129,66,Get Audit Logs,200,,02 - Audit Logger Performance 2-1,text,true,,4223,145,5,6,http://localhost:8006/api/audit/logs?page=0&size=10,66,0,0
1766274013129,68,Get Audit Logs,200,,02 - Audit Logger Performance 2-2,text,true,,4223,145,5,6,http://localhost:8006/api/audit/logs?page=0&size=10,65,0,0
1766274013171,29,Get Audit Logs,200,,02 - Audit Logger Performance 2-3,text,true,,4223,145,5,6,http://localhost:8006/api/audit/logs?page=0&size=10,28,0,0
1766274013082,127,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,5,6,http://localhost:8006/api/audit/stats,126,0,0
1766274013064,151,Generate Synthesis,200,,04 - Synthesis Service Performance 4-3,text,true,,1316,319,1,6,http://localhost:8005/api/synthesis/generate,144,0,0
1766274013210,19,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,5,5,http://localhost:8006/api/audit/logs,19,0,2
1766274013200,38,Get Audit Stats,500,,02 - Audit Logger Performance 2-3,text,false,,349,131,5,5,http://localhost:8006/api/audit/stats,37,0,0
1766274013149,96,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,5,5,http://localhost:8006/api/audit/stats,96,0,0
1766274013196,60,Get Audit Stats,500,,02 - Audit Logger Performance 2-1,text,false,,349,131,5,5,http://localhost:8006/api/audit/stats,60,0,0
1766274013238,20,Create Audit Log,405,,02 - Audit Logger Performance 2-3,text,false,,386,415,5,5,http://localhost:8006/api/audit/logs,18,0,2
1766274013257,12,Create Audit Log,405,,02 - Audit Logger Performance 2-1,text,false,,386,415,5,5,http://localhost:8006/api/audit/logs,12,0,1
1766274013246,28,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,414,5,5,http://localhost:8006/api/audit/logs,28,0,1
1766274013230,52,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,5,5,http://localhost:8006/api/audit/logs?page=0&size=10,52,0,0
1766274013259,31,Get Audit Logs,200,,02 - Audit Logger Performance 2-3,text,true,,4223,145,5,5,http://localhost:8006/api/audit/logs?page=0&size=10,26,0,0
1766274013198,92,Get Audit Stats,500,,02 - Audit Logger Performance 2-2,text,false,,349,131,5,5,http://localhost:8006/api/audit/stats,92,0,0
1766274013275,21,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,4,4,http://localhost:8006/api/audit/logs?page=0&size=10,19,0,0
1766274013269,37,Get Audit Logs,200,,02 - Audit Logger Performance 2-1,text,true,,4223,145,4,4,http://localhost:8006/api/audit/logs?page=0&size=10,33,0,0
1766274013283,37,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,4,4,http://localhost:8006/api/audit/stats,37,0,0
1766274013321,26,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,4,4,http://localhost:8006/api/audit/logs,22,0,1
1766274013306,41,Get Audit Stats,500,,02 - Audit Logger Performance 2-1,text,false,,349,131,4,4,http://localhost:8006/api/audit/stats,39,0,0
1766274013297,66,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,4,4,http://localhost:8006/api/audit/stats,56,0,0
1766274013290,78,Get Audit Stats,500,,02 - Audit Logger Performance 2-3,text,false,,349,131,4,4,http://localhost:8006/api/audit/stats,75,0,0
1766274013347,22,Create Audit Log,405,,02 - Audit Logger Performance 2-1,text,false,,386,415,4,4,http://localhost:8006/api/audit/logs,22,0,2
1766274013364,10,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,414,4,4,http://localhost:8006/api/audit/logs,10,0,1
1766274013369,9,Get Audit Logs,200,,02 - Audit Logger Performance 2-1,text,true,,4223,145,4,4,http://localhost:8006/api/audit/logs?page=0&size=10,9,0,0
1766274013347,31,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,4,4,http://localhost:8006/api/audit/logs?page=0&size=10,31,0,0
1766274013368,13,Create Audit Log,405,,02 - Audit Logger Performance 2-3,text,false,,386,415,4,4,http://localhost:8006/api/audit/logs,13,0,1
1766274013374,12,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,4,4,http://localhost:8006/api/audit/logs?page=0&size=10,11,0,0
1766274013381,10,Get Audit Logs,200,,02 - Audit Logger Performance 2-3,text,true,,4223,145,4,4,http://localhost:8006/api/audit/logs?page=0&size=10,10,0,0
1766274013386,14,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,4,4,http://localhost:8006/api/audit/stats,13,0,0
1766274013400,5,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,414,4,4,http://localhost:8006/api/audit/logs,5,0,1
1766274013378,27,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,4,4,http://localhost:8006/api/audit/stats,27,0,0
1766274013391,14,Get Audit Stats,500,,02 - Audit Logger Performance 2-3,text,false,,349,131,4,4,http://localhost:8006/api/audit/stats,14,0,0
1766274013378,30,Get Audit Stats,500,,02 - Audit Logger Performance 2-1,text,false,,349,131,4,4,http://localhost:8006/api/audit/stats,30,0,0
1766274013405,6,Create Audit Log,405,,02 - Audit Logger Performance 2-3,text,false,,386,415,4,4,http://localhost:8006/api/audit/logs,6,0,1
1766274013405,11,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,4,4,http://localhost:8006/api/audit/logs,7,0,1
1766274013405,14,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,4,4,http://localhost:8006/api/audit/logs?page=0&size=10,14,0,0
1766274013409,11,Create Audit Log,405,,02 - Audit Logger Performance 2-1,text,false,,386,415,4,4,http://localhost:8006/api/audit/logs,11,0,1
1766274013412,17,Get Audit Logs,200,,02 - Audit Logger Performance 2-3,text,true,,4223,145,4,4,http://localhost:8006/api/audit/logs?page=0&size=10,17,0,0
1766274013421,16,Get Audit Logs,200,,02 - Audit Logger Performance 2-1,text,true,,4223,145,4,4,http://localhost:8006/api/audit/logs?page=0&size=10,15,0,0
1766274013417,21,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,4,4,http://localhost:8006/api/audit/logs?page=0&size=10,20,0,0
1766274013420,25,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,4,4,http://localhost:8006/api/audit/stats,25,0,0
1766274013445,9,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,414,4,4,http://localhost:8006/api/audit/logs,8,0,1
1766274013438,19,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,4,4,http://localhost:8006/api/audit/stats,19,0,0
1766274013430,30,Get Audit Stats,500,,02 - Audit Logger Performance 2-3,text,false,,349,131,4,4,http://localhost:8006/api/audit/stats,29,0,0
1766274013458,7,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,4,4,http://localhost:8006/api/audit/logs,7,0,0
1766274013437,34,Get Audit Stats,500,,02 - Audit Logger Performance 2-1,text,false,,349,131,4,4,http://localhost:8006/api/audit/stats,34,0,0
1766274013460,12,Create Audit Log,405,,02 - Audit Logger Performance 2-3,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,9,0,1
1766274013454,20,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,19,0,0
1766274013466,18,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,16,0,0
1766274013472,12,Get Audit Logs,200,,02 - Audit Logger Performance 2-3,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,12,0,0
1766274013475,25,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,24,0,0
1766274013500,12,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,12,0,1
1766274013485,27,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,27,0,0
1766274013485,27,Get Audit Stats,500,,02 - Audit Logger Performance 2-3,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,27,0,0
1766274013513,13,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,3,3,http://localhost:8006/api/audit/logs,13,0,0
1766274013513,19,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,16,0,0
1766274013513,19,Create Audit Log,405,,02 - Audit Logger Performance 2-3,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,19,0,0
1766274013527,13,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,10,0,0
1766274013533,12,Get Audit Logs,200,,02 - Audit Logger Performance 2-3,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,11,0,0
1766274013545,16,Get Audit Stats,500,,02 - Audit Logger Performance 2-3,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,16,0,0
1766274013540,21,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,21,0,0
1766274013533,31,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,30,0,0
1766274013564,6,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,6,0,1
1766274013562,11,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,414,3,3,http://localhost:8006/api/audit/logs,11,0,1
1766274013562,13,Create Audit Log,405,,02 - Audit Logger Performance 2-3,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,10,0,1
1766274013571,11,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,10,0,0
1766274013574,12,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,12,0,0
1766274013586,29,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,28,0,0
1766274013576,20,Get Audit Logs,200,,02 - Audit Logger Performance 2-3,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,20,0,0
1766274013583,19,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,19,0,0
1766274013621,6,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,5,0,1
1766274013621,9,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,8,0,1
1766274013621,16,Get Audit Stats,500,,02 - Audit Logger Performance 2-3,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,14,0,0
1766274013630,13,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,2,2,http://localhost:8006/api/audit/logs?page=0&size=10,12,0,0
1766274013628,16,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,2,2,http://localhost:8006/api/audit/logs?page=0&size=10,16,0,0
1766274013644,16,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,2,2,http://localhost:8006/api/audit/stats,16,0,0
1766274013644,16,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,2,2,http://localhost:8006/api/audit/stats,15,0,0
1766274013661,5,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,2,2,http://localhost:8006/api/audit/logs,4,0,0
1766274013661,5,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,2,2,http://localhost:8006/api/audit/logs,4,0,0
1766274013666,9,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,2,2,http://localhost:8006/api/audit/logs?page=0&size=10,9,0,0
1766274013666,9,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,2,2,http://localhost:8006/api/audit/logs?page=0&size=10,9,0,0
1766274013676,19,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,2,2,http://localhost:8006/api/audit/stats,19,0,0
1766274013676,19,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,2,2,http://localhost:8006/api/audit/stats,19,0,0
1766274013696,5,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,2,2,http://localhost:8006/api/audit/logs,5,0,1
1766274013696,5,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,2,2,http://localhost:8006/api/audit/logs,5,0,1
1766274013701,7,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,2,2,http://localhost:8006/api/audit/logs?page=0&size=10,7,0,0
1766274013701,17,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,2,2,http://localhost:8006/api/audit/logs?page=0&size=10,17,0,0
1766274013709,12,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,2,2,http://localhost:8006/api/audit/stats,12,0,0
1766274013722,7,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,2,2,http://localhost:8006/api/audit/logs,7,0,1
1766274013718,19,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,2,2,http://localhost:8006/api/audit/stats,19,0,0
1766274013729,10,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,2,2,http://localhost:8006/api/audit/logs?page=0&size=10,10,0,0
1766274013738,7,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,2,2,http://localhost:8006/api/audit/logs,7,0,1
1766274013739,12,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,2,2,http://localhost:8006/api/audit/stats,12,0,0
1766274013746,8,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,2,2,http://localhost:8006/api/audit/logs?page=0&size=10,7,0,0
1766274013751,7,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,2,2,http://localhost:8006/api/audit/logs,7,0,1
1766274013758,9,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,2,2,http://localhost:8006/api/audit/logs?page=0&size=10,8,0,0
1766274013768,11,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,3,3,http://localhost:8006/api/audit/logs,10,0,1
1766274013755,25,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,24,0,0
1766274013780,10,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,10,0,1
1766274013779,16,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,16,0,0
1766274013767,29,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,28,0,0
1766274013796,8,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,8,0,1
1766274013790,16,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,15,0,0
1766274013796,16,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,16,0,0
1766274013804,16,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,13,0,0
1766274013813,10,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,3,3,http://localhost:8006/api/audit/logs,9,0,1
1766274013806,21,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,20,0,0
1766274013823,13,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,11,0,0
1766274013827,11,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,10,0,1
1766274013821,18,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,17,0,0
1766274013838,8,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,8,0,0
1766274013839,10,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,10,0,1
1766274013837,17,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,17,0,0
1766274013855,7,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,3,3,http://localhost:8006/api/audit/logs,7,0,0
1766274013850,12,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,12,0,0
1766274013847,17,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,16,0,0
1766274013862,11,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,10,0,0
1766274013864,10,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,10,0,1
1766274013862,18,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,17,0,0
1766274013874,13,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,12,0,0
1766274013880,10,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,10,0,1
1766274013890,10,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,10,0,0
1766274013873,27,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,27,0,0
1766274013887,17,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,17,0,0
1766274013901,9,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,3,3,http://localhost:8006/api/audit/logs,7,0,1
1766274013904,8,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,8,0,1
1766274013911,12,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,11,0,0
1766274013913,16,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,15,0,0
1766274013900,32,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,31,0,0
1766274013933,5,Create Audit Log,405,,02 - Audit Logger Performance 2-4,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,5,0,0
1766274013923,18,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,18,0,0
1766274013929,23,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,22,0,0
1766274013941,13,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,3,3,http://localhost:8006/api/audit/logs,13,0,2
1766274013939,17,Get Audit Logs,200,,02 - Audit Logger Performance 2-4,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,17,0,0
1766274013953,9,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,3,3,http://localhost:8006/api/audit/logs,9,0,1
1766274013955,11,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,10,0,0
1766274013963,9,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,3,3,http://localhost:8006/api/audit/logs?page=0&size=10,8,0,0
1766274013957,16,Get Audit Stats,500,,02 - Audit Logger Performance 2-4,text,false,,349,131,3,3,http://localhost:8006/api/audit/stats,15,0,0
1766274013966,23,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,2,2,http://localhost:8006/api/audit/stats,23,0,0
1766274013989,5,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,2,2,http://localhost:8006/api/audit/logs,5,0,1
1766274013995,8,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,2,2,http://localhost:8006/api/audit/logs?page=0&size=10,8,0,0
1766274013972,35,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,2,2,http://localhost:8006/api/audit/stats,33,0,0
1766274014007,10,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,2,2,http://localhost:8006/api/audit/logs,10,0,1
1766274014004,17,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,2,2,http://localhost:8006/api/audit/stats,17,0,0
1766274014022,6,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,2,2,http://localhost:8006/api/audit/logs,5,0,1
1766274014017,15,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,2,2,http://localhost:8006/api/audit/logs?page=0&size=10,15,0,0
1766274014028,10,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,2,2,http://localhost:8006/api/audit/logs?page=0&size=10,10,0,0
1766274014032,17,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,2,2,http://localhost:8006/api/audit/stats,17,0,0
1766274014039,16,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,2,2,http://localhost:8006/api/audit/stats,16,0,0
1766274014049,10,Create Audit Log,405,,02 - Audit Logger Performance 2-5,text,false,,386,415,2,2,http://localhost:8006/api/audit/logs,10,0,1
1766274014056,7,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,2,2,http://localhost:8006/api/audit/logs,6,0,1
1766274014063,6,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,2,2,http://localhost:8006/api/audit/logs?page=0&size=10,6,0,0
1766274014059,10,Get Audit Logs,200,,02 - Audit Logger Performance 2-5,text,true,,4223,145,2,2,http://localhost:8006/api/audit/logs?page=0&size=10,10,0,0
1766274014069,12,Get Audit Stats,500,,02 - Audit Logger Performance 2-5,text,false,,349,131,2,2,http://localhost:8006/api/audit/stats,10,0,0
1766274014069,13,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,2,2,http://localhost:8006/api/audit/stats,12,0,0
1766274014082,9,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,414,1,1,http://localhost:8006/api/audit/logs,9,0,2
1766274014092,9,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,9,0,0
1766274014117,12,Get Audit Stats,500,,02 - Audit Logger Performance 2-6,text,false,,349,131,1,1,http://localhost:8006/api/audit/stats,12,0,0
1766274014130,5,Create Audit Log,405,,02 - Audit Logger Performance 2-6,text,false,,386,415,1,1,http://localhost:8006/api/audit/logs,5,0,1
1766274014135,7,Get Audit Logs,200,,02 - Audit Logger Performance 2-6,text,true,,4223,145,1,1,http://localhost:8006/api/audit/logs?page=0&size=10,7,0,0
